EXPANSE stm32h747 m7 harness
INFO cpuid=0x411fc271 idcode=0x20036450 pwr_cr3=0x00010044 dcache_line_bytes=32 dcache_ways=4 dcache_sets=128 sync32_headroom=128
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=113069749 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=113068071 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=113068071 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=113068071 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=113068071 ops=2000
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=7060077 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=7060067 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=7060067 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=7060067 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=7060067 ops=500
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=3137571 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=3136731 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=3136731 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=3136731 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=3136731 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=3138562 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=3138556 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=3138554 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=3138556 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=3138554 ops=600
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=55455 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=55453 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=55453 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=55453 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=55453 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=0 pass=0 cycles=54742 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=0 pass=1 cycles=54744 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=0 pass=2 cycles=54742 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=0 pass=3 cycles=54768 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=0 pass=4 cycles=54742 ops=25
RESULT name=ingest impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=2365623 ops=2000
RESULT name=ingest impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=2362911 ops=2000
RESULT name=ingest impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=2362983 ops=2000
RESULT name=ingest impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=2362449 ops=2000
RESULT name=ingest impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=2361933 ops=2000
RESULT name=can_dispatch impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=125084 ops=500
RESULT name=can_dispatch impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=124450 ops=500
RESULT name=can_dispatch impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=124458 ops=500
RESULT name=can_dispatch impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=124448 ops=500
RESULT name=can_dispatch impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=124458 ops=500
RESULT name=evict_bulk_loop impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=1687383 ops=600
RESULT name=evict_bulk_loop impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=1690030 ops=600
RESULT name=evict_bulk_loop impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=1689748 ops=600
RESULT name=evict_bulk_loop impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=1687272 ops=600
RESULT name=evict_bulk_loop impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=1689523 ops=600
RESULT name=evict_bulk_range impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=595926 ops=600
RESULT name=evict_bulk_range impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=594537 ops=600
RESULT name=evict_bulk_range impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=593885 ops=600
RESULT name=evict_bulk_range impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=594056 ops=600
RESULT name=evict_bulk_range impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=594067 ops=600
RESULT name=evict_steady_loop impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=72081 ops=25
RESULT name=evict_steady_loop impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=71727 ops=25
RESULT name=evict_steady_loop impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=71631 ops=25
RESULT name=evict_steady_loop impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=71669 ops=25
RESULT name=evict_steady_loop impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=72305 ops=25
RESULT name=evict_steady_range impl=expanse sysclk=400000000 dcache=1 pass=0 cycles=30773 ops=25
RESULT name=evict_steady_range impl=expanse sysclk=400000000 dcache=1 pass=1 cycles=30705 ops=25
RESULT name=evict_steady_range impl=expanse sysclk=400000000 dcache=1 pass=2 cycles=30439 ops=25
RESULT name=evict_steady_range impl=expanse sysclk=400000000 dcache=1 pass=3 cycles=30661 ops=25
RESULT name=evict_steady_range impl=expanse sysclk=400000000 dcache=1 pass=4 cycles=30807 ops=25
RESULT name=ingest impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=373977 ops=2000
RESULT name=ingest impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=373599 ops=2000
RESULT name=ingest impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=373392 ops=2000
RESULT name=ingest impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=373325 ops=2000
RESULT name=ingest impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=373271 ops=2000
RESULT name=can_dispatch impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=44468 ops=500
RESULT name=can_dispatch impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=44466 ops=500
RESULT name=can_dispatch impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=44456 ops=500
RESULT name=can_dispatch impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=44456 ops=500
RESULT name=can_dispatch impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=44456 ops=500
RESULT name=evict_bulk_loop impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=9241245 ops=600
RESULT name=evict_bulk_loop impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=9242745 ops=600
RESULT name=evict_bulk_loop impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=9230877 ops=600
RESULT name=evict_bulk_loop impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=9238767 ops=600
RESULT name=evict_bulk_loop impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=9242815 ops=600
RESULT name=evict_bulk_range impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=2622482 ops=600
RESULT name=evict_bulk_range impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=2623566 ops=600
RESULT name=evict_bulk_range impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=2623056 ops=600
RESULT name=evict_bulk_range impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=2622378 ops=600
RESULT name=evict_bulk_range impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=2622902 ops=600
RESULT name=evict_steady_loop impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=301383 ops=25
RESULT name=evict_steady_loop impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=300273 ops=25
RESULT name=evict_steady_loop impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=301163 ops=25
RESULT name=evict_steady_loop impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=299197 ops=25
RESULT name=evict_steady_loop impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=302905 ops=25
RESULT name=evict_steady_range impl=sorted_array sysclk=400000000 dcache=1 pass=0 cycles=48318 ops=25
RESULT name=evict_steady_range impl=sorted_array sysclk=400000000 dcache=1 pass=1 cycles=48406 ops=25
RESULT name=evict_steady_range impl=sorted_array sysclk=400000000 dcache=1 pass=2 cycles=48402 ops=25
RESULT name=evict_steady_range impl=sorted_array sysclk=400000000 dcache=1 pass=3 cycles=48354 ops=25
RESULT name=evict_steady_range impl=sorted_array sysclk=400000000 dcache=1 pass=4 cycles=48295 ops=25
RESULT name=ingest impl=open_hash sysclk=400000000 dcache=1 pass=0 cycles=118129 ops=2000
RESULT name=ingest impl=open_hash sysclk=400000000 dcache=1 pass=1 cycles=117211 ops=2000
RESULT name=ingest impl=open_hash sysclk=400000000 dcache=1 pass=2 cycles=116979 ops=2000
RESULT name=ingest impl=open_hash sysclk=400000000 dcache=1 pass=3 cycles=117385 ops=2000
RESULT name=ingest impl=open_hash sysclk=400000000 dcache=1 pass=4 cycles=116973 ops=2000
RESULT name=can_dispatch impl=open_hash sysclk=400000000 dcache=1 pass=0 cycles=25172 ops=500
RESULT name=can_dispatch impl=open_hash sysclk=400000000 dcache=1 pass=1 cycles=25142 ops=500
RESULT name=can_dispatch impl=open_hash sysclk=400000000 dcache=1 pass=2 cycles=25126 ops=500
RESULT name=can_dispatch impl=open_hash sysclk=400000000 dcache=1 pass=3 cycles=25116 ops=500
RESULT name=can_dispatch impl=open_hash sysclk=400000000 dcache=1 pass=4 cycles=25116 ops=500
RESULT name=evict_bulk_scan impl=open_hash sysclk=400000000 dcache=1 pass=0 cycles=94529 ops=600
RESULT name=evict_bulk_scan impl=open_hash sysclk=400000000 dcache=1 pass=1 cycles=94271 ops=600
RESULT name=evict_bulk_scan impl=open_hash sysclk=400000000 dcache=1 pass=2 cycles=94485 ops=600
RESULT name=evict_bulk_scan impl=open_hash sysclk=400000000 dcache=1 pass=3 cycles=94409 ops=600
RESULT name=evict_bulk_scan impl=open_hash sysclk=400000000 dcache=1 pass=4 cycles=94475 ops=600
RESULT name=evict_steady_scan impl=open_hash sysclk=400000000 dcache=1 pass=0 cycles=89887 ops=25
RESULT name=evict_steady_scan impl=open_hash sysclk=400000000 dcache=1 pass=1 cycles=89811 ops=25
RESULT name=evict_steady_scan impl=open_hash sysclk=400000000 dcache=1 pass=2 cycles=89653 ops=25
RESULT name=evict_steady_scan impl=open_hash sysclk=400000000 dcache=1 pass=3 cycles=89753 ops=25
RESULT name=evict_steady_scan impl=open_hash sysclk=400000000 dcache=1 pass=4 cycles=89553 ops=25
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=56308407 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=56297523 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=56221755 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=56264365 ops=2000
RESULT name=ingest impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=56246823 ops=2000
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=2903487 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=2905621 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=2904219 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=2905517 ops=500
RESULT name=can_dispatch impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=2905765 ops=500
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=1298257 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=1297709 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=1298117 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=1297157 ops=600
RESULT name=evict_bulk_loop impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=1298059 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=1282466 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=1282102 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=1281740 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=1281958 ops=600
RESULT name=evict_bulk_range impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=1281970 ops=600
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=23045 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=23067 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=23061 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=23061 ops=25
RESULT name=evict_steady_loop impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=23067 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=1 pass=0 cycles=22047 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=1 pass=1 cycles=22007 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=1 pass=2 cycles=22031 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=1 pass=3 cycles=22029 ops=25
RESULT name=evict_steady_range impl=tsearch sysclk=400000000 dcache=1 pass=4 cycles=22049 ops=25
RESULT name=isr_sync32 sysclk=400000000 dcache=1 period=0 writer_cycles=200000826 mutations=114330 isr_n=10000 isr_ok=1277 isr_nf=1366 isr_busy=7357 isr_bad=0 lat_max=76 lat_sum=156068 dur_max=964 dur_sum=3057450 refused=0 arena_full=0
RESULT name=isr_sync32 sysclk=400000000 dcache=1 period=10000 writer_cycles=200001159 mutations=19966 isr_n=10000 isr_ok=4303 isr_nf=4335 isr_busy=1362 isr_bad=0 lat_max=81 lat_sum=180767 dur_max=852 dur_sum=5465720 refused=0 arena_full=0
RESULT name=isr_sync32 sysclk=400000000 dcache=1 period=40000 writer_cycles=200013479 mutations=4977 isr_n=10000 isr_ok=4756 isr_nf=4901 isr_busy=343 isr_bad=0 lat_max=73 lat_sum=181013 dur_max=872 dur_sum=4955269 refused=0 arena_full=0
RESULT name=isr_sync32 sysclk=400000000 dcache=1 period=400000 writer_cycles=200094547 mutations=505 isr_n=10004 isr_ok=5010 isr_nf=4955 isr_busy=39 isr_bad=0 lat_max=55 lat_sum=225278 dur_max=826 dur_sum=4275330 refused=0 arena_full=0
INFO sync32 len=2048 mem_used=9184 pending=0 free_slots=4085
RESULT name=isr_critical_section sysclk=400000000 dcache=1 period=0 writer_cycles=200001589 mutations=144291 isr_n=10000 isr_ok=4957 isr_nf=5043 isr_busy=0 isr_bad=0 lat_max=1449 lat_sum=6628907 dur_max=1031 dur_sum=4234414 refused=0 arena_full=0
RESULT name=isr_critical_section sysclk=400000000 dcache=1 period=10000 writer_cycles=200001758 mutations=19973 isr_n=10000 isr_ok=5031 isr_nf=4969 isr_busy=0 isr_bad=0 lat_max=1661 lat_sum=1166039 dur_max=640 dur_sum=3748140 refused=0 arena_full=0
RESULT name=isr_critical_section sysclk=400000000 dcache=1 period=40000 writer_cycles=200050841 mutations=4995 isr_n=10002 isr_ok=5075 isr_nf=4927 isr_busy=0 isr_bad=0 lat_max=1669 lat_sum=432364 dur_max=598 dur_sum=2927461 refused=0 arena_full=0
RESULT name=isr_critical_section sysclk=400000000 dcache=1 period=400000 writer_cycles=200141233 mutations=499 isr_n=10007 isr_ok=4951 isr_nf=5056 isr_busy=0 isr_bad=0 lat_max=1539 lat_sum=172161 dur_max=556 dur_sum=2509208 refused=0 arena_full=0
INFO heap_hwm=147456
DONE
CALIB host_seconds=4.991 cycles=320000000
CALIB host_seconds=1.997 cycles=320000000
CALIB host_seconds=0.799 cycles=320000000
